,date,Team A,Team B,Score A,Score B,Tourn,Venue,City,Neut.,Country,elo_home,elo_away,proba_home_win,elo_gap,outcome
2573,2009-08-08,South Africa,Australia,29,17,Tri_Nations_Series,Newlands Stadium,Cape Town,True,,1725.8138505469074,1670.191468715555,0.579370109473073,55.62238183135241,1.0
2574,2009-08-22,Australia,New Zealand,18,19,Tri_Nations_Series,Stadium Australia,[16],True,,1637.5704961397262,1760.4864741228964,0.33013793933251984,-122.91597798317025,0.0
2575,2009-08-29,Australia,South Africa,25,32,Tri_Nations_Series,Subiaco Oval,Perth,True,,1630.8520046619049,1758.4348231227361,0.3242242816500725,-127.58281846083128,0.0
2576,2009-09-05,Australia,South Africa,21,6,Tri_Nations_Series,Lang Park,Brisbane,True,,1611.097257097577,1778.189570687064,0.2765058112341312,-167.09231358948682,1.0
2577,2009-09-12,New Zealand,South Africa,29,32,Tri_Nations_Series,Waikato Stadium,Hamilton,True,,1767.2049656007177,1720.3946490821927,0.5669607833250389,46.81031651852504,0.0
2578,2009-09-19,New Zealand,Australia,33,6,Tri_Nations_Series,Wellington Regional Stadium,Wellington,True,,1743.3473826875265,1668.8921787024483,0.6055389791152183,74.45520398507824,1.0
2579,2010-02-06,Russia,Portugal,14,10,European_Nations_Cup_First_Division,Slava Metreveli Central Stadium,Sochi,True,,1102.7775238986162,997.7486475465895,0.6467068220062621,105.02887635202671,1.0
2580,2010-02-06,Ireland,Italy,29,11,Six_Nations_Championship,Croke Park,Dublin,True,,1395.1925114122944,1140.467230301814,0.8124968798186747,254.7252811104804,1.0
2581,2010-02-06,England,Wales,30,17,Six_Nations_Championship,Twickenham Stadium,London,True,,1427.1825356096801,1369.87899768948,0.5817266944739713,57.30353792020014,1.0
2582,2010-02-06,Georgia,Germany,77,3,European_Nations_Cup_First_Division,Boris Paichadze Stadium,Tbilisi,True,,1395.8276363360228,802.9326771625223,0.968107669022488,592.8949591735005,1.0
2583,2010-02-07,Scotland,France,9,18,Six_Nations_Championship,Murrayfield Stadium,Edinburgh,True,,1331.9924348058591,1366.2210405386923,0.45089982559120073,-34.2286057328331,0.0
2584,2010-02-13,Portugal,Georgia,10,16,European_Nations_Cup_First_Division,Estádio Universitário,Lisbon,True,,980.925103748157,1399.1900193697657,0.08258541424684662,-418.2649156216087,0.0
2585,2010-02-13,Spain,Russia,20,38,European_Nations_Cup_First_Division,Univ.Complutense,Madrid,True,,920.9474363033978,1119.6010676970488,0.24167059783448075,-198.65363139365104,0.0
2586,2010-02-13,France,Ireland,33,10,Six_Nations_Championship,Stade de France,Saint-Denis,True,,1397.9132503720084,1410.531352097136,0.48184907147456735,-12.618101725127644,1.0
2587,2010-02-13,Wales,Scotland,31,24,Six_Nations_Championship,Millennium Stadium,Cardiff,True,,1336.5284181118625,1300.300224972543,0.5519484208669863,36.2281931393195,1.0
2588,2010-02-13,Romania,Germany,67,5,European_Nations_Cup_First_Division,,Constanţa,True,,1130.6346307272927,799.5702941287793,0.8705420015459336,331.06433659851336,1.0
2589,2010-02-14,Italy,England,12,17,Six_Nations_Championship,Stadio Flaminio,Rome,True,,1125.1283896169723,1460.5331151872977,0.12666816460861488,-335.40472557032535,0.0
2590,2010-02-26,Wales,France,20,26,Six_Nations_Championship,Millennium Stadium,Cardiff,True,,1364.9431121613422,1448.6701917310988,0.3817866184776609,-83.7270795697566,0.0
2591,2010-02-27,England,Ireland,16,20,Six_Nations_Championship,Twickenham Stadium,London,True,,1466.6380954655556,1359.7744107380456,0.6491162427633521,106.86368472750996,0.0
2592,2010-02-27,Italy,Scotland,16,12,Six_Nations_Championship,Stadio Flaminio,Rome,True,,1119.0234093387144,1271.8855309230632,0.2931891543984924,-152.86212158434887,1.0
2593,2010-02-27,Georgia,Spain,17,9,European_Nations_Cup_First_Division,Boris Paichadze Stadium,Tbilisi,True,,1403.3759971921568,900.715231636367,0.9475265665929211,502.6607655557898,1.0
2594,2010-02-27,Germany,Portugal,0,69,European_Nations_Cup_First_Division,,Heusenstamm,True,,785.1179220459563,976.7391259257658,0.24916692209621796,-191.6212038798095,0.0
2595,2010-02-27,Russia,Romania,21,21,European_Nations_Cup_First_Division,Slava Metreveli Central Stadium,Sochi,True,,1139.8332723640797,1145.0870028101158,0.4924398503417651,-5.253730446036116,0.5
2596,2010-03-13,Russia,Germany,48,11,European_Nations_Cup_First_Division,Slava Metreveli Central Stadium,Sochi,True,,1139.8332723640797,754.9310924495269,0.9016483311707817,384.9021799145528,1.0
2597,2010-03-13,Romania,Georgia,22,10,European_Nations_Cup_First_Division,Arcul de Triumf Stadium,Bucharest,True,,1145.0870028101158,1406.2854195201046,0.18189234245113287,-261.1984167099888,1.0
2598,2010-03-13,Scotland,England,15,15,Six_Nations_Championship,Murrayfield Stadium,Edinburgh,True,,1238.9120096074112,1435.7522747315056,0.2435887881061739,-196.84026512409446,0.5
2599,2010-03-13,Ireland,Wales,27,12,Six_Nations_Championship,Croke Park,Dublin,True,,1390.6602314720956,1342.756874615749,0.5685049272047966,47.90335685634659,1.0
2600,2010-03-13,Spain,Portugal,15,33,European_Nations_Cup_First_Division,Univ.Complutense,Madrid,True,,897.805809308419,1006.9259555221953,0.34793103295405625,-109.12014621377625,0.0
2601,2010-03-14,France,Italy,46,20,Six_Nations_Championship,Stade de France,Saint-Denis,True,,1470.856429276692,1151.9969306543665,0.8624159652968973,318.85949862232565,1.0
2602,2010-03-20,Germany,Spain,17,21,European_Nations_Cup_First_Division,Fritz Grunebaum,Heidelberg,True,,745.4918903639868,867.5482725808102,0.3312331434827902,-122.05638221682341,0.0
2603,2010-03-20,Wales,Italy,33,10,Six_Nations_Championship,Millennium Stadium,Cardiff,True,,1306.4601002201966,1139.7193108750437,0.7230891966243577,166.74078934515296,1.0
2604,2010-03-20,Portugal,Romania,9,20,European_Nations_Cup_First_Division,Estádio Universitário,Lisbon,True,,1037.1834922498042,1203.2339609297262,0.2777071881545806,-166.050468679922,0.0
2605,2010-03-20,Ireland,Scotland,20,23,Six_Nations_Championship,Croke Park,Dublin,True,,1426.957005867648,1238.9120096074112,0.746961881753233,188.04499626023676,0.0
2606,2010-03-20,France,England,12,10,Six_Nations_Championship,Stade de France,Saint-Denis,True,,1483.1340490560149,1435.7522747315056,0.567768249002261,47.38177432450925,1.0
2607,2010-03-20,Georgia,Russia,36,8,European_Nations_Cup_First_Division,Akçaabat Fatih,Trabzon,True,,1348.1384614004942,1149.2724744496197,0.7585533587640535,198.86598695087446,1.0
2608,2010-03-27,Romania,Spain,48,3,European_Nations_Cup_First_Division,Arcul de Triumf Stadium,Bucharest,True,,1223.1250045618742,883.2056718948822,0.8761789497569561,339.919332666992,1.0
2609,2010-05-13,Chile,Paraguay,42,6,"South_American_Rugby_Championship_""A""",,Santiago,True,,959.7049100509839,667.5812259430257,0.8431161623327686,292.1236841079582,1.0
2610,2010-05-13,Brazil,Uruguay,10,26,South_American_Rugby_Championship,,Santiago,True,,803.6660575740021,1124.0687343894306,0.13653338529088307,-320.40267681542844,0.0
2611,2010-05-13,Chile,Paraguay,42,6,South_American_Rugby_Championship,,Santiago,True,,975.2077263973848,652.0784095966249,0.8653064903701381,323.12931680075997,1.0
2612,2010-05-13,Brazil,Uruguay,10,26,"South_American_Rugby_Championship_""A""",,Santiago,True,,793.198807993472,1134.5359839699606,0.12293830077150042,-341.33717597648865,0.0
2613,2010-05-16,Paraguay,Uruguay,14,47,"South_American_Rugby_Championship_""A""",,Santiago,True,,638.931939745898,1143.8833353721361,0.051821684946525726,-504.9513956262381,0.0
2614,2010-05-16,Chile,Brazil,31,8,South_American_Rugby_Championship,,Santiago,True,,988.3541962481116,783.8514565912966,0.7644462156474368,204.50273965681504,1.0
2615,2010-05-16,Paraguay,Uruguay,14,47,South_American_Rugby_Championship,,Santiago,True,,634.324463024223,1148.4908120938112,0.049276338513839175,-514.1663490695883,0.0
2616,2010-05-16,Chile,Brazil,31,8,"South_American_Rugby_Championship_""A""",,Santiago,True,,1009.5871509580754,762.6185018813328,0.8055994323125409,246.96864907674262,1.0
2617,2010-05-19,Brazil,Paraguay,23,18,"South_American_Rugby_Championship_""A""",,Santiago,True,,745.3992314238244,629.9581682293291,0.6602777433246226,115.44106319449531,1.0
2618,2010-05-19,Chile,Uruguay,19,36,"South_American_Rugby_Championship_""A""",,Santiago,True,,1026.8064214155838,1152.8571068887052,0.326159683993394,-126.05068547312135,0.0
2619,2010-05-19,Chile,Uruguay,19,36,South_American_Rugby_Championship,,Santiago,True,,999.165712116543,1180.497816187746,0.26041138039167605,-181.33210407120293,0.0
2620,2010-05-19,Brazil,Paraguay,23,18,South_American_Rugby_Championship,,Santiago,True,,763.3281606264404,612.0292390267131,0.704942628345961,151.29892159972735,1.0
2621,2010-05-21,Argentina,Uruguay,38,0,"South_American_Rugby_Championship_""A""",,Santiago,True,,1401.2064370724593,1202.0543074498362,0.7588549096526805,199.15212962262308,1.0
2622,2010-05-21,Argentina,Uruguay,38,0,South_American_Rugby_Championship,,Santiago,True,,1426.3200106216418,1176.9407339006536,0.8077634347654672,249.37927672098817,1.0
2623,2010-05-23,Argentina,Chile,48,9,South_American_Rugby_Championship,,Santiago,True,,1445.9295700964026,977.6092208544527,0.936782421078382,468.3203492419499,1.0
2624,2010-05-23,Argentina,Chile,48,9,"South_American_Rugby_Championship_""A""",,Santiago,True,,1451.890015706193,971.6487752446623,0.9407265379213472,480.24124046153077,1.0
2625,2010-06-05,Australia,Fiji,49,3,mid-year_rugby_union_tests,Canberra Stadium,[8],True,,1629.4788850410075,1162.8728821322468,0.9361954680478175,466.60600290876073,1.0
2626,2010-06-05,Wales,South Africa,31,34,mid-year_rugby_union_tests,Millennium Stadium,Alan Lewis,True,,1331.8192581105272,1744.252231995384,0.08516485399448845,-412.43297388485666,0.0
2627,2010-06-11,Namibia,Romania,21,17,IRB_Nations_Cup,,,True,,826.5785816951362,1235.8542782741104,0.08659159915177014,-409.27569657897413,1.0
2628,2010-06-11,Scotland,Georgia,21,22,IRB_Nations_Cup,Stadionul Arcul de Triumf,Bucharest,True,,1268.485035641449,1371.2527658229706,0.35627273015329813,-102.76773018152153,0.0
2629,2010-06-12,South Africa,France,42,17,mid-year_rugby_union_tests,Newlands Stadium,Bryce Lawrence,True,,1747.3343912921841,1497.544203614593,0.8081304696651175,249.79018767759112,1.0
2630,2010-06-12,Argentina,Scotland,16,24,mid-year_rugby_union_tests,Estadio Monumental Jose Fierro,Dave Pearson,True,,1457.4537354728425,1261.1712490709494,0.7558191184961927,196.28248640189304,0.0
2631,2010-06-12,Samoa,Tonga,24,23,IRB_Pacific_Nations_Cup,Apia Park,Apia,True,,1113.877108359926,872.0441093357263,0.8009277065163574,241.8329990241998,1.0
2632,2010-06-12,Australia,England,27,17,mid-year_rugby_union_tests,Subiaco Oval,Nigel Owens,True,,1635.7617023078578,1421.3421201729275,0.7745699976387459,214.41958213493035,1.0
2633,2010-06-12,Fiji,Japan,22,8,IRB_Pacific_Nations_Cup,Churchill Park,Lautoka,True,,1156.5900648653965,1068.5426310434475,0.6240658206535823,88.04743382194897,1.0
2634,2010-06-12,New Zealand,Ireland,66,28,mid-year_rugby_union_tests,Yarrow Stadium,[14],True,,1782.7606763489673,1397.38397983361,0.901890294495932,385.37669651535725,1.0
2635,2010-06-15,Italy,Georgia,21,3,IRB_Nations_Cup,Stadionul Arcul de Triumf,Bucharest,True,,1114.360152984713,1378.5665523934701,0.17932986812997403,-264.2063994087571,1.0
2636,2010-06-15,Scotland,Namibia,20,23,IRB_Nations_Cup,Stadionul Arcul de Triumf,Bucharest,True,,1308.4361424412505,865.0026755630116,0.927748542318101,443.43346687823885,0.0
2637,2010-06-19,Australia,England,20,21,mid-year_rugby_union_tests,Stadium Australia,Romain Poite,True,,1651.0308064423652,1406.07301603842,0.8037802003539849,244.95779040394518,0.0
2638,2010-06-19,New Zealand,Wales,42,9,mid-year_rugby_union_tests,Carisbrook,George Clancy,True,,1792.2421538873577,1328.737098813727,0.9351208568064321,463.50505507363073,1.0
2639,2010-06-19,Argentina,Scotland,9,13,mid-year_rugby_union_tests,Estadio José María Minella,Christophe Berdos,True,,1410.1888421025415,1275.2542059329994,0.6849784231786228,134.93463616954205,0.0
2640,2010-06-19,Samoa,Japan,23,31,IRB_Pacific_Nations_Cup,Apia Park,Apia,True,,1117.7310461241161,1038.1975798271462,0.612499606269997,79.53346629696989,0.0
2641,2010-06-19,Fiji,Tonga,41,38,IRB_Pacific_Nations_Cup,Apia Park,Apia,True,,1186.9351160816977,868.1901715715362,0.8623377025661572,318.74494451016153,1.0
2642,2010-06-19,South Africa,Italy,29,13,mid-year_rugby_union_tests,Witbank Stadium,[25],True,,1764.7374443688905,1181.2374142344509,0.9663949477130597,583.5000301344396,1.0
2643,2010-06-20,Georgia,Namibia,16,21,IRB_Nations_Cup,Stadionul Arcul de Triumf,Bucharest,True,,1311.6892911437324,898.1846120712627,0.9153145734274708,413.5046790724697,0.0
2644,2010-06-20,Italy,Romania,22,27,IRB_Nations_Cup,Stadionul Arcul de Triumf,Bucharest,True,,1178.9046169645474,1197.430184406235,0.4733648028831747,-18.5255674416876,0.0
2645,2010-06-26,Australia,Ireland,22,15,mid-year_rugby_union_tests,Lang Park,Bryce Lawrence,True,,1635.4899204760297,1387.9025022952196,0.8061566540602778,247.58741818081012,1.0
2646,2010-06-26,South Africa,Italy,55,11,mid-year_rugby_union_tests,Buffalo City Stadium,East London,True,,1767.070241638794,1152.8313406209575,0.9716905946770852,614.2389010178365,1.0
2647,2010-06-26,New Zealand,Wales,29,10,mid-year_rugby_union_tests,Waikato Stadium,[30],True,,1798.1003332744463,1322.8789194266385,0.9390945988344467,475.22141384780775,1.0
2648,2010-06-26,Fiji,Samoa,9,31,IRB_Pacific_Nations_Cup,Apia Park,Apia,True,,1192.1024990893952,1077.466884174718,0.6592369461747389,114.63561491467726,0.0
2649,2010-06-26,Japan,Tonga,26,23,IRB_Pacific_Nations_Cup,Apia Park,Apia,True,,1078.4617417765444,863.0227885638387,0.7755929607860778,215.43895321270566,1.0
2650,2010-06-26,Argentina,France,41,13,mid-year_rugby_union_tests,José Amalfitani Stadium,Stuart Dickinson,True,,1377.9884792146454,1480.1411505378867,0.35708514428343957,-102.1526713232413,1.0
2651,2010-07-10,New Zealand,South Africa,32,12,Tri_Nations_Series,Eden Park,Auckland,True,,1802.7517307073228,1769.6817927617076,0.5474482623665964,33.069937945615266,1.0
2652,2010-07-17,New Zealand,South Africa,31,17,Tri_Nations_Series,Westpac Stadium,Wellington,True,,1844.8311236139868,1727.6023998550436,0.6625822176511434,117.22872375894326,1.0
2653,2010-07-24,Australia,South Africa,30,13,Tri_Nations_Series,Suncorp Stadium,Brisbane,True,,1646.721576021218,1700.70934429812,0.42292470865959986,-53.98776827690199,1.0
2654,2010-07-31,Australia,New Zealand,28,49,Tri_Nations_Series,Etihad Stadium,Craig Joubert,True,,1697.189914171152,1871.7241791709105,0.26801835098330773,-174.53426499975853,0.0
2655,2010-08-07,New Zealand,Australia,20,10,Tri_Nations_Series,AMI Stadium,Christchurch,True,,1895.518616224316,1673.3954771177464,0.7822187939582536,222.12313910656962,1.0
2656,2010-08-21,South Africa,New Zealand,22,29,Tri_Nations_Series,FNB Stadium,Johannesburg,True,,1650.241006148186,1910.2227270079304,0.18293689308924513,-259.9817208597444,0.0
2657,2010-08-28,South Africa,Australia,44,31,Tri_Nations_Series,Loftus Versfeld,Pretoria,True,,1639.6946967204744,1658.691366334132,0.47268880550236386,-18.99666961365756,1.0
2658,2010-09-04,South Africa,Australia,39,41,Tri_Nations_Series,Vodacom Park,Bloemfontein,True,,1682.4651192030537,1615.9209438515527,0.5946106999436345,66.54417535150105,0.0
2659,2010-09-11,Australia,New Zealand,22,23,Tri_Nations_Series,ANZ Stadium,Mark Lawrence,True,,1635.577044138602,1920.769036435642,0.16223427352465222,-285.19199229703986,0.0
2660,2010-10-10,Tonga,Canada,16,32,Americas_Rugby_Championship,,Estadio Olímpico Chateau Carreras,True,,854.2390330057332,939.4664396255484,0.379750256998297,-85.22740661981527,0.0
2661,2011-02-04,Wales,England,19,26,Six_Nations_Championship,Millennium Stadium,Cardiff,True,,1318.227521993762,1421.6139020047556,0.3554564064821604,-103.38638001099366,0.0
2662,2011-02-05,France,Scotland,34,21,Six_Nations_Championship,Stade de France,Paris,True,,1416.0076438401559,1307.4545688208955,0.6513280062412599,108.5530750192604,1.0
2663,2011-02-05,Italy,Ireland,11,13,Six_Nations_Championship,Stadio Flaminio,Rome,True,,1150.2197894980438,1376.6708467500314,0.21356697627762175,-226.45105725198755,0.0
2664,2011-02-12,Scotland,Wales,6,24,Six_Nations_Championship,Murrayfield Stadium,Edinburgh,True,,1280.2707541419338,1296.3423158390679,0.4768876462164764,-16.07156169713403,0.0
2665,2011-02-12,England,Italy,59,13,Six_Nations_Championship,Twickenham Stadium,London,True,,1443.4991081594496,1143.6251449758024,0.8489274178515818,299.8739631836472,1.0
2666,2011-02-13,Ireland,France,22,25,Six_Nations_Championship,Aviva Stadium,Dublin,True,,1383.2654912722728,1443.1914585191175,0.4146047515019633,-59.92596724684472,0.0
2667,2011-02-26,England,France,17,9,Six_Nations_Championship,Twickenham Stadium,London,True,,1459.3673676163246,1460.5366817665945,0.49831722802141637,-1.1693141502698836,1.0
2668,2011-02-26,Italy,Wales,16,24,Six_Nations_Championship,Stadio Flaminio,Rome,True,,1127.7568855189274,1339.5557941471811,0.22807506135847763,-211.79890862825368,0.0
2669,2011-02-27,Scotland,Ireland,18,21,Six_Nations_Championship,Murrayfield Stadium,Edinburgh,True,,1237.0572758338203,1365.9202680247959,0.32261174880095717,-128.86299219097555,0.0
2670,2011-03-12,Wales,Ireland,19,13,Six_Nations_Championship,Millennium Stadium,Cardiff,True,,1353.726632007586,1379.0173960005902,0.46366781424176945,-25.290763993004248,1.0
2671,2011-03-12,Italy,France,22,21,Six_Nations_Championship,Stadio Flaminio,Rome,True,,1113.5860476585226,1426.3832333289693,0.14177739297588005,-312.79718567044665,1.0
2672,2011-03-13,England,Scotland,22,16,Six_Nations_Championship,Twickenham Stadium,London,True,,1493.5208160539498,1223.960147858026,0.8251614288095293,269.5606681959239,1.0
2673,2011-03-19,Ireland,England,24,8,Six_Nations_Championship,Aviva Stadium,Dublin,True,,1347.0318143585935,1502.9164201131669,0.2895966275672699,-155.88460575457339,1.0
2674,2011-03-19,Scotland,Italy,21,8,Six_Nations_Championship,Murrayfield Stadium,Edinburgh,True,,1214.564543798809,1129.731579264231,0.6197147821257412,84.83296453457797,1.0
2675,2011-03-19,France,Wales,28,9,Six_Nations_Championship,Stade de France,Saint-Denis,True,,1410.237701723261,1385.7122136495827,0.5352365066802172,24.52548807367816,1.0
2676,2011-04-23,Kazakhstan,Hong Kong,10,23,Asian_Five_Nations,,Almaty,True,,1011.0482886288662,1020.6171879169294,0.48623272777223514,-9.568899288063221,0.0
2677,2011-04-23,Sri Lanka,United Arab Emirates,13,13,Asian_Five_Nations,CR & FC Grounds,Colombo,True,,863.5421236134265,1000.0,0.3131325650531604,-136.4578763865735,0.5
2678,2011-04-29,United Arab Emirates,Kazakhstan,24,10,Asian_Five_Nations,Zayed Sports City,Abu Dhabi,True,,1000.0,971.4414810576698,0.5410066999373292,28.558518942330238,1.0
2679,2011-04-30,Hong Kong,Japan,22,45,Asian_Five_Nations,Hong Kong Football Club Stadium,Hong Kong,True,,1060.2239954881259,1087.24549733465,0.46119115057078275,-27.02150184652419,0.0
2680,2011-05-04,India,Thailand,24,37,Asian_Five_Nations_division_tournaments,National Stadium,Bangkok,True,,806.3719795447139,1033.7209696717007,0.2127001103637012,-227.3489901269868,0.0
